address,lat,long,arcgis_address,score,location.x,location.y,extent.xmin,extent.ymin,extent.xmax,extent.ymax
"90 Park Ave Ste 226, Florham Park, NJ, 07932-1063",40.7775359976932,-74.4218109615249,"90 Park Ave, Ste 226, Florham Park, New Jersey, 07932",100,-74.42181096152487,40.77753599769321,-74.42281096152487,40.77653599769321,-74.42081096152486,40.778535997693204
"100 Park Avenue, # 0403, FORT LEE, NJ, 07024",40.8512280140311,-73.9670069673876,"100 Park Ave, Fort Lee, New Jersey, 07024",100,-73.96700696738763,40.85122801403108,-73.96800696738764,40.85022801403108,-73.96600696738763,40.85222801403108
"1275 Rock Ave Apt DD05, North Plainfield, NJ, 07060-3556",40.614646994795,-74.4590860393173,"1275 Rock Ave, Plainfield, New Jersey, 07060",100,-74.45908603931734,40.61464699479501,-74.46008603931735,40.61364699479501,-74.45808603931734,40.61564699479501
"330 E Commerce St Ste 137, Bridgeton, NJ, 08302-2615",39.4269669798328,-75.2245210182036,"330 E Commerce St, Bridgeton, New Jersey, 08302",100,-75.22452101820359,39.42696697983283,-75.2255210182036,39.42596697983283,-75.22352101820358,39.427966979832824
"284-18th Apt B, newark, NJ, 07108",40.7298898683689,-74.1946768050274,"284 18th Ave, Newark, New Jersey, 07108",98.82,-74.19467680502736,40.7298898683689,-74.19567680502736,40.7288898683689,-74.19367680502735,40.7308898683689
"15-01 BRAODWAY SUITE 18, FAIR LAWN, NJ, 07410",40.92120097993,-74.1185360188217,"15-01 Broadway, Ste 18, Fair Lawn, New Jersey, 07410",97.29,-74.11853601882166,40.92120097992998,-74.11953601882166,40.92020097992998,-74.11753601882165,40.922200979929976
"415 Crooks Ave, CLIFTON, NJ, 07011-1658",40.8906095633861,-74.148635954295,"415 Crooks Ave, Clifton, New Jersey, 07011",100,-74.14863595429496,40.89060956338615,-74.14963595429496,40.88960956338615,-74.14763595429496,40.89160956338615
"41-29 CHRISTINE CT, Fairlawn, NJ, 07410",40.9401530078333,-74.096446015917,"41-29 Christine Ct, Fair Lawn, New Jersey, 07410",100,-74.09644601591697,40.940153007833345,-74.09744601591697,40.93915300783335,-74.09544601591696,40.94115300783334
"41-29 Christine CT, Fair Lawn, NJ, 07410",40.9401530078333,-74.096446015917,"41-29 Christine Ct, Fair Lawn, New Jersey, 07410",100,-74.09644601591697,40.940153007833345,-74.09744601591697,40.93915300783335,-74.09544601591696,40.94115300783334
"330 E Commerce St Ste 513, Bridgeton, NJ, 08302-2615",39.4269669798328,-75.2245210182036,"330 E Commerce St, Bridgeton, New Jersey, 08302",100,-75.22452101820359,39.42696697983283,-75.2255210182036,39.42596697983283,-75.22352101820358,39.427966979832824
"100 Park Ave Ph 2G, Fort Lee, NJ, 07024-3812",40.8512280140311,-73.9670069673876,"100 Park Ave, Penthouse 2G, Fort Lee, New Jersey, 07024",100,-73.96700696738763,40.85122801403108,-73.96800696738764,40.85022801403108,-73.96600696738763,40.85222801403108
"100 Park Ave, Fort Lee, NJ, 07024-3806",40.8512280140311,-73.9670069673876,"100 Park Ave, Fort Lee, New Jersey, 07024",100,-73.96700696738763,40.85122801403108,-73.96800696738764,40.85022801403108,-73.96600696738763,40.85222801403108
"330 E Commerce St Ste 483, Bridgeton, NJ, 08302-2615",39.4269669798328,-75.2245210182036,"330 E Commerce St, Bridgeton, New Jersey, 08302",100,-75.22452101820359,39.42696697983283,-75.2255210182036,39.42596697983283,-75.22352101820358,39.427966979832824
"12-75 George St, Fair Lawn, NJ, 07410-1833",40.9338139840094,-74.1316299765052,"12-75 George St, Fair Lawn, New Jersey, 07410",100,-74.13162997650524,40.93381398400936,-74.13262997650524,40.932813984009364,-74.13062997650523,40.93481398400936
"14 William J Murphy Way, Park Ridge, NJ, 07656",41.043462018037,-74.0391999641616,"14 William J Murphy Way, Park Ridge, New Jersey, 07656",100,-74.0391999641616,41.04346201803696,-74.0401999641616,41.042462018036964,-74.03819996416159,41.04446201803696
"8 McKinley Ave, LAKEWOOD, NJ, 08701-2377",40.0994010130406,-74.2525939989149,"8 McKinley Ave, Lakewood, New Jersey, 08701",100,-74.25259399891486,40.09940101304065,-74.25359399891487,40.09840101304065,-74.25159399891486,40.100401013040646
"330 E Commerce St Ste 288, Bridgeton, NJ, 08302-2615",39.4269669798328,-75.2245210182036,"330 E Commerce St, Bridgeton, New Jersey, 08302",100,-75.22452101820359,39.42696697983283,-75.2255210182036,39.42596697983283,-75.22352101820358,39.427966979832824
"100 Park Ave Apt 2106, Fort Lee, NJ, 07024-3801",40.8512280140311,-73.9670069673876,"100 Park Ave, Apt 2106, Fort Lee, New Jersey, 07024",100,-73.96700696738763,40.85122801403108,-73.96800696738764,40.85022801403108,-73.96600696738763,40.85222801403108
"9 MORGAN DR, SPARTA, NJ, 07871-3567",41.0472590201754,-74.6404150196539,"9 Morgan Dr, Sparta, New Jersey, 07871",100,-74.64041501965393,41.04725902017543,-74.64141501965393,41.046259020175434,-74.63941501965392,41.04825902017543
"191 Jefferson Ave, TENAFLY, NJ, 07670",40.9318509841952,-73.9714829875024,"191 Jefferson Ave, Tenafly, New Jersey, 07670",100,-73.97148298750236,40.931850984195165,-73.97248298750236,40.93085098419517,-73.97048298750235,40.93285098419516
"4345 U.S. 130, Burlington, NJ, 08016",40.0568291894509,-74.8879320758268,"4345 US-130 S, Burlington, New Jersey, 08016",99.54,-74.88793207582684,40.05682918945089,-74.88893207582684,40.05582918945089,-74.88693207582683,40.057829189450885
"508 Bloomfield Ave, Caldwell, NJ, 07006-5402",40.8448488458452,-74.2835001184872,"508 Bloomfield Ave, Caldwell, New Jersey, 07006",100,-74.28350011848718,40.84484884584516,-74.28450011848719,40.843848845845166,-74.28250011848718,40.84584884584516
"4-42 2nd St., Fair Lawn, NJ, 07410-1030",40.9236629963497,-74.1336739874136,"4-42 2nd St, Fair Lawn, New Jersey, 07410",100,-74.1336739874136,40.92366299634969,-74.1346739874136,40.92266299634969,-74.1326739874136,40.92466299634969
"100 Jackson Road, Atco, NJ, 08004",39.7856320113808,-74.9061640142026,"100 Jackson Rd, Berlin, New Jersey, 08009",97.18,-74.90616401420262,39.78563201138081,-74.90716401420262,39.784632011380815,-74.90516401420261,39.78663201138081
"26-15 Broadway, Fairlawn, NJ, 07410",40.923440978579,-74.1090462903116,"26-15 Broadway, Fair Lawn, New Jersey, 07410",99.99,-74.10904629031162,40.923440978579016,-74.11004629031163,40.92244097857902,-74.10804629031162,40.924440978579014
"100 PARK AVENUE APT 2305, FORT LEE, NJ, 07024-3801",40.8512280140311,-73.9670069673876,"100 Park Ave, Apt 2305, Fort Lee, New Jersey, 07024",100,-73.96700696738763,40.85122801403108,-73.96800696738764,40.85022801403108,-73.96600696738763,40.85222801403108
"212 2FL fairmount avenue, Newark, NJ, 07103",40.7400279868115,-74.1943560327377,"212 Fairmount Ave, Newark, New Jersey, 07103",98.13,-74.1943560327377,40.7400279868115,-74.1953560327377,40.7390279868115,-74.1933560327377,40.741027986811496
"330 E. Commerece St Suite 468, Bridgeton, NJ, 08302",39.4269669798328,-75.2245210182036,"330 E Commerce St, Bridgeton, New Jersey, 08302",97.9,-75.22452101820359,39.42696697983283,-75.2255210182036,39.42596697983283,-75.22352101820358,39.427966979832824
"70 OLD TURNPIKE RD, WAYNE, NJ, 07470",40.8923060032038,-74.2484270195702,"70 Old Turnpike Rd, Wayne, New Jersey, 07470",100,-74.24842701957022,40.89230600320377,-74.24942701957022,40.89130600320377,-74.24742701957021,40.89330600320377
"297 N Center St, Orange, NJ, 07050-2891",40.7792046202619,-74.2234224282521,"297 N Center St, Orange, New Jersey, 07050",100,-74.2234224282521,40.77920462026192,-74.22442242825211,40.778204620261924,-74.2224224282521,40.78020462026192
"20 10 MAPLE AVE, FAIR LAWN, NJ, 07410-1591",40.9438192100383,-74.1405457634097,"20-10 Maple Ave, Fair Lawn, New Jersey, 07410",100,-74.14054576340968,40.94381921003834,-74.14154576340968,40.942819210038344,-74.13954576340967,40.94481921003834
"330 E Commerce St Ste 590, Bridgeton, NJ, 08302-2615",39.4269669798328,-75.2245210182036,"330 E Commerce St, Bridgeton, New Jersey, 08302",100,-75.22452101820359,39.42696697983283,-75.2255210182036,39.42596697983283,-75.22352101820358,39.427966979832824
"1341 Blkwd Clm Rd, Clementon, NJ, 08021",39.808745,-74.9846699999999,"08021, Clementon, New Jersey",84,-74.98466999999994,39.808745000000044,-75.05466999999993,39.738745000000044,-74.91466999999994,39.878745000000045
"214 BROAD, KEYPORT, NJ, 07735",40.4328505107227,-74.1997306826203,"214 Broad St, Keyport, New Jersey, 07735",98.82,-74.19973068262027,40.4328505107227,-74.20073068262028,40.431850510722704,-74.19873068262027,40.4338505107227
"26-01 broadway, Fair Lawn, NJ, 07410",40.9233621386791,-74.109380970406,"26-01 Broadway, Fair Lawn, New Jersey, 07410",100,-74.10938097040598,40.923362138679074,-74.11038097040598,40.92236213867908,-74.10838097040597,40.92436213867907
"14 01 MAPLE AVE STE B FL 2, Fair Lawn, NJ, 07073",40.9409176319499,-74.1430290089915,"14-01 Maple Ave, Fair Lawn, New Jersey, 07410",98.53,-74.14302900899152,40.940917631949915,-74.14402900899152,40.93991763194992,-74.14202900899151,40.94191763194991
"147 Cleveland Street Apt C15, City of Orange, NJ, 07050",40.776705028738,-74.2289274107429,"147 Cleveland St, Orange, New Jersey, 07050",99.06,-74.2289274107429,40.776705028737965,-74.2299274107429,40.77570502873797,-74.2279274107429,40.77770502873796
"700 GRAND AVENUE SUITE 1, RIDGEFIELD, NJ, 07657",40.8394759990459,-74.0071240132708,"700 Grand Ave, Ste 1, Ridgefield, New Jersey, 07657",100,-74.00712401327077,40.839475999045874,-74.00812401327077,40.838475999045876,-74.00612401327076,40.84047599904587
"982 Boulevard, New Milford, NJ, 07646-2330",40.922212005091,-74.0174800222821,"982 Boulevard, New Milford, New Jersey, 07646",100,-74.0174800222821,40.92221200509101,-74.0184800222821,40.921212005091014,-74.0164800222821,40.92321200509101
"145 Paterson Ave, Wallington, NJ, 07057-1216",40.8503551109742,-74.1145713263827,"145 Paterson Ave, Wallington, New Jersey, 07057",100,-74.11457132638269,40.850355110974235,-74.11557132638269,40.84935511097424,-74.11357132638268,40.85135511097423
"280 Amherst St, East Orange, NJ, 07018-2507",40.7555870203095,-74.2227199739882,"280 Amherst St, East Orange, New Jersey, 07018",100,-74.22271997398823,40.75558702030946,-74.22371997398824,40.754587020309465,-74.22171997398823,40.75658702030946
"147 Cleveland St, Orange, NJ, 07050-2749",40.776705028738,-74.2289274107429,"147 Cleveland St, Orange, New Jersey, 07050",100,-74.2289274107429,40.776705028737965,-74.2299274107429,40.77570502873797,-74.2279274107429,40.77770502873796
"1801 W Edgar Rd 1801 W Edgar Rd, Linden, NJ, 07036-6420",40.6110154482587,-74.2574736630544,"1801 W Edgar Rd, Linden, New Jersey, 07036",97.07,-74.25747366305437,40.611015448258655,-74.25847366305437,40.61001544825866,-74.25647366305436,40.61201544825865
"15-01 Broadway Suite 36, FAIR LAWN, NJ, 07410",40.9211749960301,-74.1186449835629,"15-01 Broadway, Ste 36, Fair Lawn, New Jersey, 07410",100,-74.11864498356294,40.921174996030146,-74.11964498356295,40.92017499603015,-74.11764498356294,40.922174996030144
"15-01 Broadway Ste 36, Fair Lawn, NJ, 07410-6006",40.9211749960301,-74.1186449835629,"15-01 Broadway, Ste 36, Fair Lawn, New Jersey, 07410",100,-74.11864498356294,40.921174996030146,-74.11964498356295,40.92017499603015,-74.11764498356294,40.922174996030144
"794 Vine Ave, Lakewood, NJ, 08701-5340",40.0654480187527,-74.2092159736013,"794 Vine Ave, Lakewood, New Jersey, 08701",100,-74.20921597360132,40.065448018752704,-74.21021597360132,40.06444801875271,-74.20821597360131,40.0664480187527
"200 KINGS HIGHWAY W # A, SEWELL, NJ, 08080",39.7326412032713,-75.0657230879613,"200 Kings Way W, Sewell, New Jersey, 08080",98.06,-75.06572308796129,39.73264120327134,-75.0667230879613,39.731641203271344,-75.06472308796128,39.73364120327134
"695 Cross St Ste 183, Lakewood, NJ, 08701-4619",40.0705100177184,-74.2429200253649,"695 Cross St, Ste 183, Lakewood, New Jersey, 08701",100,-74.24292002536492,40.07051001771842,-74.24392002536493,40.06951001771842,-74.24192002536492,40.07151001771842
"28 avenue at port imperial 230, WEST NEW YORK, NJ, 07093",40.7792150186278,-74.0089879808989,"28 Ave at Port Imperial, Apt 230, West New York, New Jersey, 07093",100,-74.00898798089894,40.77921501862781,-74.00998798089894,40.77821501862781,-74.00798798089893,40.78021501862781
"3714 KENNEDY BLVD, UNION CITY, NJ, 07087",40.7762880161294,-74.0291580250622,"3714 Kennedy Blvd, Union City, New Jersey, 07087",100,-74.02915802506224,40.77628801612943,-74.03015802506225,40.77528801612943,-74.02815802506224,40.777288016129425
"202 SQUAW BROOK RD, NORTH HALEDON, NJ, 07508-2761",40.9597093948116,-74.1832643754305,"202 Squaw Brook Rd, Haledon, New Jersey, 07508",100,-74.18326437543045,40.95970939481158,-74.18426437543046,40.958709394811585,-74.18226437543045,40.96070939481158
"125 MAIN ST, BRADLEY BEACH, NJ, 07720",40.1998224732962,-74.0192420504564,"125 Main St, Bradley Beach, New Jersey, 07720",100,-74.01924205045641,40.19982247329619,-74.02024205045642,40.19882247329619,-74.01824205045641,40.200822473296185
"1061 Route 34, Morganville, NJ, 07751",40.4011059833696,-74.2272140151948,"1061 State Route 34, Matawan, New Jersey, 07747",97.07,-74.22721401519478,40.401105983369575,-74.22821401519478,40.40010598336958,-74.22621401519477,40.40210598336957
"100 Park Ave Apt PH4D, Fort Lee, NJ, 07024-3806",40.8512280140311,-73.9670069673876,"100 Park Ave, Fort Lee, New Jersey, 07024",100,-73.96700696738763,40.85122801403108,-73.96800696738764,40.85022801403108,-73.96600696738763,40.85222801403108
"707 Old Shore Rd Ste 4, Forked River, NJ, 08731-5912",39.8232539682957,-74.2041090831236,"707 Old Shore Rd, Forked River, New Jersey, 08731",100,-74.2041090831236,39.82325396829566,-74.2051090831236,39.82225396829566,-74.20310908312359,39.82425396829566
"597 Marin Blvd, JERSEY CITY, NJ, 07310",40.7317716805495,-74.0394850323248,"597 Marin Blvd, Jersey City, New Jersey, 07310",100,-74.03948503232483,40.73177168054954,-74.04048503232484,40.730771680549545,-74.03848503232483,40.73277168054954
"1061 Raritan Rd, Clark, NJ, 07066-1316",40.6275132542746,-74.3152329895769,"1061 Raritan Rd, Clark, New Jersey, 07066",100,-74.31523298957687,40.627513254274575,-74.31623298957687,40.62651325427458,-74.31423298957687,40.62851325427457
"148 shaw ave, irvington, NJ, 07111-4714",40.7163372001337,-74.2225215419537,"148 Shaw Ave, Irvington, New Jersey, 07111",100,-74.22252154195367,40.71633720013373,-74.22352154195367,40.71533720013373,-74.22152154195366,40.71733720013373
"48 B WILLOW STREET, CRESSKILL, NJ, 07626",40.9412246515267,-73.9609392807423,"48 Willow St, Cresskill, New Jersey, 07626",98.68,-73.96093928074227,40.94122465152665,-73.96193928074227,40.940224651526655,-73.95993928074226,40.94222465152665
"15-01 BROADWAY suite 23, Fair Lawn, NJ, 07410",40.921106012967,-74.1188950157347,"15-01 Broadway, Ste 23, Fair Lawn, New Jersey, 07410",100,-74.11889501573467,40.92110601296699,-74.11989501573467,40.92010601296699,-74.11789501573466,40.922106012966985
"193 US HIGHWAY 46 WEST, LODI, NJ, 07644",40.875269165459,-74.0704227709838,"193 US Highway 46 W, Lodi, New Jersey, 07644",100,-74.07042277098377,40.87526916545895,-74.07142277098377,40.874269165458955,-74.06942277098376,40.87626916545895
"222 Route 15, LAFAYETTE, NJ, 07848",41.1189830075572,-74.7110629802156,"222 State Route 15, Lafayette, New Jersey, 07848",100,-74.71106298021556,41.118983007557205,-74.71206298021556,41.11798300755721,-74.71006298021555,41.1199830075572
"222 State Route 15, Lafayette, NJ, 07848-2610",41.1189830075572,-74.7110629802156,"222 State Route 15, Lafayette, New Jersey, 07848",100,-74.71106298021556,41.118983007557205,-74.71206298021556,41.11798300755721,-74.71006298021555,41.1199830075572
"14-15 George St, Fair Lawn, NJ, 07410-1948",40.9364710054064,-74.1327839969344,"14-15 George St, Fair Lawn, New Jersey, 07410",100,-74.13278399693444,40.936471005406446,-74.13378399693444,40.93547100540645,-74.13178399693443,40.937471005406444
"148 Shaw Ave, Irvington, NJ, 07111-4714",40.7163372001337,-74.2225215419537,"148 Shaw Ave, Irvington, New Jersey, 07111",100,-74.22252154195367,40.71633720013373,-74.22352154195367,40.71533720013373,-74.22152154195366,40.71733720013373
"119 1/2 Madison Street, Passaic, NJ, 07055-5902",40.8645329672361,-74.1222887370438,"119 1/2 Madison St, Passaic, New Jersey, 07055",100,-74.12228873704376,40.86453296723609,-74.12328873704377,40.86353296723609,-74.12128873704376,40.865532967236085
"120 RYDERS LN, MILLTOWN, NJ, 08850-1329",40.4547481457033,-74.4247186179963,"120 Ryders Ln, Milltown, New Jersey, 08850",100,-74.42471861799629,40.45474814570331,-74.4257186179963,40.453748145703315,-74.42371861799629,40.45574814570331
"330 E Commerce St Ste 418, Bridgeton, NJ, 08302-2615",39.4269669798328,-75.2245210182036,"330 E Commerce St, Bridgeton, New Jersey, 08302",100,-75.22452101820359,39.42696697983283,-75.2255210182036,39.42596697983283,-75.22352101820358,39.427966979832824
"695 Cross St, Lakewood, NJ, 08701-4617",40.0705100177184,-74.2429200253649,"695 Cross St, Lakewood, New Jersey, 08701",100,-74.24292002536492,40.07051001771842,-74.24392002536493,40.06951001771842,-74.24192002536492,40.07151001771842
"330 E Commerce St Ste 279, Bridgeton, NJ, 08302-2615",39.4269669798328,-75.2245210182036,"330 E Commerce St, Bridgeton, New Jersey, 08302",100,-75.22452101820359,39.42696697983283,-75.2255210182036,39.42596697983283,-75.22352101820358,39.427966979832824
"330 E COMMERCE ST STE 279, BRIDGETON, NJ, 08302-2615",39.4269669798328,-75.2245210182036,"330 E Commerce St, Bridgeton, New Jersey, 08302",100,-75.22452101820359,39.42696697983283,-75.2255210182036,39.42596697983283,-75.22352101820358,39.427966979832824
"875 Blvd  East Apt 21, Weehawken, NJ, 07086",40.7744079971567,-74.0152279725369,"875 Boulevard E, Apt 21, Weehawken, New Jersey, 07086",100,-74.01522797253692,40.774407997156686,-74.01622797253692,40.77340799715669,-74.014227972536915,40.775407997156684
"507 Springfield Ave, Berkeley Heights, NJ, 07922-1180",40.6835462646481,-74.4425878954598,"507 Springfield Ave, Berkeley Heights, New Jersey, 07922",100,-74.44258789545977,40.68354626464807,-74.44358789545977,40.682546264648074,-74.44158789545976,40.68454626464807
"731-733 GRAND STREET, JERSEY CITY, NJ, 07304",40.7153320083,-74.068271002764,"733 Grand St, Jersey City, New Jersey, 07304",99.12,-74.068271002764,40.71533200830004,-74.06927100276401,40.71433200830004,-74.067271002764,40.716332008300036
"202 Fort Lee Road, Teaneck, NJ, 07666",40.8721578039239,-74.018633084394,"202 Fort Lee Rd, Teaneck, New Jersey, 07666",100,-74.01863308439404,40.87215780392389,-74.01963308439404,40.87115780392389,-74.01763308439403,40.87315780392389
"1906 Old Mill Road, Wall, NJ, 07719",40.1606029878187,-74.0510300146653,"1906 Old Mill Rd, Belmar, New Jersey, 07719",100,-74.05103001466534,40.16060298781869,-74.05203001466535,40.159602987818694,-74.05003001466534,40.16160298781869
"304 Highway 36, KEANSBURG, NJ, 07734-0001",40.4373021590849,-74.1420218044063,"304 RT-36, Keansburg, New Jersey, 07734",98.9,-74.14202180440634,40.43730215908491,-74.14302180440635,40.43630215908491,-74.14102180440634,40.438302159084905
"1275 Rock Ave Apt M02, North Plainfield, NJ, 07060-3546",40.614646994795,-74.4590860393173,"1275 Rock Ave, Apt M02, Plainfield, New Jersey, 07060",100,-74.45908603931734,40.61464699479501,-74.46008603931735,40.61364699479501,-74.45808603931734,40.61564699479501
"630 BLVD, ELMWOOD PARK, NJ, 07407",40.8956189258147,-74.1140715039917,"630 Boulevard, Elmwood Park, New Jersey, 07407",100,-74.1140715039917,40.89561892581474,-74.1150715039917,40.89461892581474,-74.11307150399169,40.896618925814735
"100 Park Ave Apt 1012, Fort Lee, NJ, 07024-3822",40.8512280140311,-73.9670069673876,"100 Park Ave, Apt 1012, Fort Lee, New Jersey, 07024",100,-73.96700696738763,40.85122801403108,-73.96800696738764,40.85022801403108,-73.96600696738763,40.85222801403108
"982 BOULEVARD, NEW MILFORD, NJ, 07646-2330",40.922212005091,-74.0174800222821,"982 Boulevard, New Milford, New Jersey, 07646",100,-74.0174800222821,40.92221200509101,-74.0184800222821,40.921212005091014,-74.0164800222821,40.92321200509101
"30-04 BROADWAY, FAIR LAWN, NJ, 07410",40.9241344567239,-74.1058832432954,"30-04 Broadway, Fair Lawn, New Jersey, 07410",100,-74.1058832432954,40.92413445672392,-74.1068832432954,40.92313445672392,-74.10488324329539,40.92513445672392
"26-10 BROADWAY, FAIR LAWN, NJ, 07410-2001",40.9231449947335,-74.1087819980964,"26-10 Broadway, Fair Lawn, New Jersey, 07410",100,-74.1087819980964,40.92314499473346,-74.10978199809641,40.922144994733465,-74.1077819980964,40.92414499473346
"700 Grand Ave Ste 12, Ridgefield, NJ, 07657-1519",40.8394759990459,-74.0071240132708,"700 Grand Ave, Ste 12, Ridgefield, New Jersey, 07657",100,-74.00712401327077,40.839475999045874,-74.00812401327077,40.838475999045876,-74.00612401327076,40.84047599904587
"801 BLACKWOOD CLEMENTON RD, BLACKWOOD, NJ, 08012",39.8028834273608,-75.0493344262688,"Blackwood Clementon Rd, Blackwood, New Jersey, 08012",97.31,-75.04933442626879,39.80288342736084,-75.05033442626879,39.80188342736084,-75.04833442626878,39.80388342736084
"4 Caldwell Rd, Cherry Hill, NJ, 08034-2629",39.9077573821419,-75.0168130385509,"4 Caldwell Rd, Cherry Hill, New Jersey, 08034",100,-75.01681303855091,39.90775738214188,-75.01781303855091,39.90675738214188,-75.0158130385509,39.90875738214188
"336-38 Irvine Turner Blvd, Newark, NJ, 07108",40.7228170639358,-74.1931917813947,"336 Irvine Turner Blvd, Newark, New Jersey, 07108",99.41,-74.19319178139473,40.722817063935764,-74.19419178139474,40.72181706393577,-74.19219178139473,40.72381706393576
"330E E Commerce St, Bridgeton, NJ, 08302-2615",39.4279409744106,-75.2250976435796,"330E E Commerce St, Bridgeton, New Jersey, 08302",100,-75.22509764357959,39.42794097441062,-75.22609764357959,39.42694097441062,-75.22409764357958,39.428940974410615
"5 Chester Avenue, Deepwater, NJ, 08023",39.6830195758219,-75.4904389506524,"5 Chester St, Pennsville, New Jersey, 08070",91.3,-75.49043895065245,39.683019575821945,-75.49143895065245,39.68201957582195,-75.48943895065244,39.68401957582194
"26-07 Broadway Suite 19, Fair Lawn, NJ, 07410",40.9235909958014,-74.1091679847376,"26-07 Broadway, Fair Lawn, New Jersey, 07410",100,-74.10916798473762,40.92359099580142,-74.11016798473763,40.92259099580142,-74.10816798473762,40.92459099580142
"876 River Drive, Garfield, NJ, 07026",40.8847020367578,-74.1269515527613,"876 River Dr, Garfield, New Jersey, 07026",100,-74.12695155276127,40.88470203675779,-74.12795155276127,40.88370203675779,-74.12595155276126,40.885702036757785
"876 River Dr, Garfield, NJ, 07026-3912",40.8847020367578,-74.1269515527613,"876 River Dr, Garfield, New Jersey, 07026",100,-74.12695155276127,40.88470203675779,-74.12795155276127,40.88370203675779,-74.12595155276126,40.885702036757785
"36 Five Points rd, FREEHOLD, NJ, 07728",40.243346777708,-74.2270340762969,"36 Five Points Rd, Freehold, New Jersey, 07728",100,-74.22703407629686,40.24334677770798,-74.22803407629686,40.24234677770798,-74.22603407629686,40.244346777707975
"977 Route 202 N, Branchburg, NJ, 08876",40.5660169946803,-74.6871009630557,"977 US Highway 202 N, Somerville, New Jersey, 08876",100,-74.68710096305567,40.5660169946803,-74.68810096305567,40.5650169946803,-74.68610096305567,40.567016994680294
"16-01 GEORGE ST, FAIR LAWN, NJ, 07410",40.938868020167,-74.133522023509,"16-01 George St, Fair Lawn, New Jersey, 07410",100,-74.13352202350903,40.938868020167035,-74.13452202350904,40.93786802016704,-74.13252202350903,40.93986802016703
"1 Green Pond Rd Null, Rockaway, NJ, 07866-2001",40.9109859964396,-74.5022130266308,"1 Green Pond Rd, Rockaway, New Jersey, 07866",100,-74.5022130266308,40.91098599643959,-74.5032130266308,40.909985996439595,-74.5012130266308,40.91198599643959
"330 E Commerce St , Bridgeton, NJ, 08302-2615",39.4269669798328,-75.2245210182036,"330 E Commerce St, Bridgeton, New Jersey, 08302",100,-75.22452101820359,39.42696697983283,-75.2255210182036,39.42596697983283,-75.22352101820358,39.427966979832824
"199 MORRISTOWN RD, BASKING RIDGE, NJ, 07920-1650",40.7313617496913,-74.5409491733702,"199 Morristown Rd, Basking Ridge, New Jersey, 07920",100,-74.54094917337015,40.73136174969131,-74.54194917337016,40.73036174969131,-74.53994917337015,40.73236174969131
"24-00 BROADWAY, FAIR LAWN, NJ, 07410-2001",40.9227912405799,-74.1112457620178,"24-00 Broadway, Fair Lawn, New Jersey, 07410",100,-74.11124576201776,40.922791240579905,-74.11224576201776,40.92179124057991,-74.11024576201775,40.9237912405799
"123 Pine Brook Rd, Montville, NJ, 07045-9639",40.8995429803149,-74.3408110152654,"123 Pine Brook Rd, Montville, New Jersey, 07045",100,-74.34081101526544,40.89954298031495,-74.34181101526545,40.89854298031495,-74.33981101526544,40.900542980314945
"910 KINGS HWY, HADDON HEIGHTS, NJ, 08035-1218",39.8838869603192,-75.067461410791,"910 Kings Hwy, Haddon Heights, New Jersey, 08035",100,-75.06746141079101,39.883886960319224,-75.06846141079102,39.882886960319226,-75.066461410791,39.88488696031922
"528 N Harding Hwy, Vineland, NJ, 08360-8713",39.5341149855098,-74.950937961671,"528 N Harding Hwy, Vineland, New Jersey, 08360",100,-74.950937961671,39.53411498550983,-74.951937961671,39.53311498550983,-74.949937961671,39.53511498550983
"31 State Route 10, Randolph, NJ, 07869-2406",40.8726861627199,-74.5272911356927,"31 State Route 10, Randolph, New Jersey, 07869",100,-74.52729113569275,40.87268616271994,-74.52829113569275,40.87168616271994,-74.52629113569274,40.873686162719935
"31 RT 10 EAST, RANDOLPH, NJ, 07869-2406",40.8726861627199,-74.5272911356927,"31 RT-10 E, Randolph, New Jersey, 07869",100,-74.52729113569275,40.87268616271994,-74.52829113569275,40.87168616271994,-74.52629113569274,40.873686162719935
"21 GINA DRIVE, ALLENTOWN, NJ, 08501-2056",40.1881310018655,-74.5552829627671,"21 Gina Dr, Allentown, New Jersey, 08501",100,-74.55528296276708,40.18813100186554,-74.55628296276709,40.187131001865545,-74.55428296276708,40.18913100186554
"71 09 Jackson st, North Bergen, NJ, 07047",40.7365624535451,-74.041774842175,"9 Jackson St, Hoboken, New Jersey, 07030",96.5,-74.041774842175,40.73656245354515,-74.042774842175,40.73556245354515,-74.040774842175,40.737562453545145
"110 US HIGHWAY 46 E, MOUNTAIN LAKES, NJ, 07046-1717",40.8839702272083,-74.4592183235737,"110 US-46 E, Mountain Lakes, New Jersey, 07046",100,-74.45921832357374,40.88397022720828,-74.46021832357374,40.88297022720828,-74.45821832357373,40.88497022720828
"5 Broadway, Denville, NJ, 07834",40.8923746154024,-74.478266370236,"5 Broadway, Denville, New Jersey, 07834",100,-74.47826637023604,40.892374615402375,-74.47926637023605,40.89137461540238,-74.47726637023604,40.89337461540237
"616 Kelsey avenue, Perth Amboy, NJ, 08861",40.5401270140615,-74.2769799727374,"616 Kelsey Ave, Perth Amboy, New Jersey, 08861",100,-74.27697997273737,40.54012701406148,-74.27797997273737,40.539127014061485,-74.27597997273736,40.54112701406148
